,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
14,5f581e9f1034572e66880eca,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610527466.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,C,L,11.0,0,3,1,31,395,0.2,endTrial,False
0,5f57fc8a1034572e66880470,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599601802562.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,vertical,horizontal,,0,practice,1,100,0,0.0,endTrial,True
1,5f57fdfc1034572e668804a0,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599602172686.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,L,Pi,0.0,0,0,1,100,100,0.25,endTrial,False
2,5f57ff951034572e668804f1,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599602581946.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,L,C,1.0,0,0,1,100,200,0.5,endTrial,False
3,5f5800981034572e66880545,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599602840074.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,C,Pi,2.0,0,0,1,100,300,0.75,endTrial,False
4,5f5801ac1034572e668805a4,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599603116946.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,Pi,C,3.0,0,1,1,100,400,1.0,endTrial,False
5,5f5802b61034572e66880603,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599603382899.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,C,L,4.0,0,1,1,87,487,1.14,endTrial,False
6,5f5803601034572e66880643,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599603552284.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,Pi,L,5.0,0,1,1,100,587,1.4,endTrial,False
7,5f5804331034572e66880683,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599603763803.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,L,Pi,6.0,0,2,1,100,687,1.65,endTrial,False
8,5f5804ed1034572e668806ac,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599603949307.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,C,Pi,7.0,0,2,1,100,787,1.9,endTrial,False
9,5f5805761034572e668806ce,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599604086078.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,L,C,8.0,0,2,1,87,874,2.04,endTrial,False
10,5f5806051034572e668806fa,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599604229093.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,C,L,9.0,0,3,1,56,930,2.04,endTrial,False
11,5f5806881034572e66880721,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599604360212.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,Pi,C,10.0,0,3,1,100,1030,2.29,endTrial,False
12,5f5807bf1034572e66880769,pilot4b,1690-8f854c73-420c-4820-b76f-2c2ac28a3035,1599604671717.0,3VSOLARPKF9QKPF8RXPXPDBAOGA39N,Pi,L,11.0,0,3,1,100,1130,2.54,endTrial,False
0,5f5920d51034572e668819ec,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599676629341.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,vertical,horizontal,,0,practice,0,100,0,0.0,endTrial,True
1,5f5922791034572e66881a8f,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599677049078.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,C,Pi,0.0,0,0,0,62,62,0.1,endTrial,False
2,5f59240b1034572e66881b07,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599677451596.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,L,Pi,1.0,0,0,0,93,155,0.25,endTrial,False
3,5f5925121034572e66881b5d,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599677714406.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,L,C,2.0,0,0,0,87,242,0.4,endTrial,False
4,5f5925d61034572e66881ba1,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599677910368.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,C,L,3.0,0,1,0,100,342,0.65,endTrial,False
5,5f5926a61034572e66881bd7,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678118453.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,Pi,L,4.0,0,1,0,93,435,0.8,endTrial,False
6,5f59275f1034572e66881c18,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678303148.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,Pi,C,5.0,0,1,0,100,535,1.05,endTrial,False
7,5f5927ea1034572e66881c53,pilot4b,2409-8e3cd70d-3066-4782-9d23-e3fecd179ac1,1599678442212.0,3DIP6YHAPGSTGICVBP0F88KWV78E86,L,Pi,6.0,0,2,0,93,628,1.2,endTrial,False
