,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,content,timeElapsedInTurn,timeElapsedInTrial,turnStartTime,trialStartTime,eventType,practice
23,5f59289e1034572e66881ca7,pilot4b,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,1599678622542.0,3UN61F00H0PZ24YYZXDCVV9O86W5R7,Pi,C,9.0,0,3,0,"left- arch, right - very tall skinny C",11690,11690,1599678610512,1599678610512,chatMessage,False
24,5f5928d71034572e66881cbd,pilot4b,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,1599678679399.0,3UN61F00H0PZ24YYZXDCVV9O86W5R7,Pi,L,10.0,0,3,0,"you are rockin this! Left- arch, right- large L",21226,21226,1599678657840,1599678657840,chatMessage,False
25,5f5929201034572e66881ce0,pilot4b,5156-be8ae9d7-0f4f-4f69-9d5b-fa70394f9dea,1599678752225.0,3UN61F00H0PZ24YYZXDCVV9O86W5R7,C,L,11.0,0,3,0,"Last one! thanks for your brilliance :) Left- tall skinny C, right - large L",33505,33505,1599678718374,1599678718374,chatMessage,False
0,5f580afd1034572e6688080d,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605501310.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,vertical,horizontal,,0,practice,0,"One upright 1 left of left red tick, one horizontal centered on right red tick",28839,28839,1599605473460,1599605473460,chatMessage,True
1,5f580b431034572e6688081e,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605571350.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,C,0.0,0,0,0,"a 5 high, 4 wide L centered on left red tick,",41262,41262,1599605531077,1599605531077,chatMessage,False
2,5f580b871034572e6688082f,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605639340.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,C,0.0,2,0,0,"one horizontal centered on right tick, two vertical on left half, and another horizontal on top",31456,109252,1599605608873,1599605531077,chatMessage,False
3,5f580bc51034572e66880843,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605701005.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,Pi,1.0,0,0,0,"two horizontal centered on left tick, and two vertical on TOP of the left-most block",32690,32690,1599605669306,1599605669306,chatMessage,False
4,5f580bf91034572e66880854,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605753490.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,Pi,1.0,2,0,0,"one vertical two left of the right tick, with a horizontal on top of it~~~ MIRROR THAT~~~",32203,85177,1599605722280,1599605669306,chatMessage,False
5,5f580c3c1034572e6688085f,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605820992.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,Pi,2.0,0,0,0,"One horizontal centered on left tick~~~ two vertical ON TOP of left block, followed by 1 horizontal",32257,32257,1599605789729,1599605789729,chatMessage,False
6,5f580c6c1034572e6688086c,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605868952.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,Pi,2.0,2,0,0,One vertical two left of the right tick~~~ Put a horizontal on top of it~~~ MIRROR THAT~~~,18720,80216,1599605851225,1599605789729,chatMessage,False
7,5f580c9d1034572e6688087b,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605917402.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,L,3.0,0,1,0,One vertical two left of the LEFT tick~~~ Put a horizontal on top of it~~~ MIRROR THAT~~~,16381,16381,1599605902014,1599605902014,chatMessage,False
8,5f580cce1034572e6688088c,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599605966218.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,L,3.0,2,1,0,"Two horizontal, centered on the right tick~~~ two vertical ON TOP of the left-most of those two",31424,65199,1599605935789,1599605902014,chatMessage,False
9,5f580d0d1034572e6688089a,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606029490.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,L,4.0,0,1,0,"One horizontal, centered on left tick~~~ Two vertical on top of left block, and one horizontal on top ",25402,25402,1599606005082,1599606005082,chatMessage,False
10,5f580d451034572e668808a8,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606085882.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,L,4.0,2,1,0,"The same L shape as last round on the right--Two horizontal centered on right, two vertical on left",31918,81794,1599606054958,1599606005082,chatMessage,False
11,5f580d721034572e668808b5,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606130376.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,C,5.0,0,1,0,"one vertical two left of left tick, horizontal on top~~~ MIRROR THAT~~~",18168,18168,1599606113204,1599606113204,chatMessage,False
12,5f580dc61034572e668808d2,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606214423.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,C,5.0,2,1,0,"one horizontal centered on right tick~~~ Two vertical on top of left block, and horizontal on top",28884,102218,1599606186538,1599606113204,chatMessage,False
13,5f580e001034572e668808ef,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606272534.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,Pi,6.0,0,2,0,that L-shape centered on the left tick~~~,33984,33984,1599606239548,1599606239548,chatMessage,False
14,5f580e301034572e66880908,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606320340.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,Pi,6.0,2,2,0,"One vertical two left of right tick, horizontal on top, MIRROR THAT (we'll call it a lower n shape)",31448,81791,1599606289891,1599606239548,chatMessage,False
15,5f580e551034572e6688091a,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606357909.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,C,7.0,0,2,0,L shape on left tick,7184,7184,1599606351726,1599606351726,chatMessage,False
16,5f580e8a1034572e66880932,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606410649.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,L,C,7.0,2,2,0,"one horizontal centered on right tick, two vertical on top of left, then horizontal--call it C shape",31663,59922,1599606379985,1599606351726,chatMessage,False
17,5f580eba1034572e6688094a,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606458758.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,Pi,8.0,0,2,0,C-shape on left tick~~~ Lowercase n shape on right tick~~~,12915,12915,1599606446842,1599606446842,chatMessage,False
18,5f580eec1034572e66880962,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606508879.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,Pi,8.0,2,2,0,"Great job, now lowercase N shape (one vert, one hori, mirror)",24965,63037,1599606484914,1599606446842,chatMessage,False
19,5f580f121034572e66880975,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606546809.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,C,L,9.0,0,3,0,"C shape on left tick, L shape on right tick~~~",10248,10248,1599606537563,1599606537563,chatMessage,False
20,5f580f421034572e66880991,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606594573.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,C,10.0,0,3,0,"lowercase n shape on left tick, C shape on right tick",9379,9379,1599606586195,1599606586195,chatMessage,False
21,5f580f641034572e668809ab,pilot4b,5388-feecb26d-5de8-4f38-b53d-e1611dbe6cac,1599606628353.0,37QW5D2ZRKMUQ1HDCKKKXPOBWRF8SL,Pi,L,11.0,0,3,0,"lowercase n shape on left tick, L shape on right tick",8074,8074,1599606621281,1599606621281,chatMessage,False
0,5f5921701034572e66881a20,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599676784544.0,3M68NM076L7VL8YC4GNHN1NO415R67,vertical,horizontal,,0,practice,1,"Choose the red, go to left of small red line and place block~~~ Make sure in vertical direction~~~",95487,95487,1599676689287,1599676689287,chatMessage,True
1,5f5921951034572e66881a2f,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599676821060.0,3M68NM076L7VL8YC4GNHN1NO415R67,vertical,horizontal,,2,practice,1,blue block place directly in middle of small red line~~~ ,14943,132003,1599676806347,1599676689287,chatMessage,True
2,5f5921e61034572e66881a52,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599676902762.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,0,0,1,"left side screen, place blue block in middle of small red line~~~ ",69846,69846,1599676833142,1599676833142,chatMessage,False
3,5f59220d1034572e66881a64,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599676941962.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,2,0,1,"Now, place red on top of left side of blue block~~~",28862,109040,1599676913320,1599676833142,chatMessage,False
4,5f5922381034572e66881a76,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599676984568.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,4,0,1,"Red on top of that red, then blue on top, with right side of blue block going to the right~~~",34619,151538,1599676950061,1599676833142,chatMessage,False
5,5f5922611034572e66881a87,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677025134.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,6,0,1,"go two blocks to the right of small line, place red block~~~ ",24555,192164,1599677000751,1599676833142,chatMessage,False
6,5f5922b11034572e66881a9f,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677105502.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,8,0,1,"add blue on top of red, with blue block edge free on left~~~
",60094,272580,1599677045628,1599676833142,chatMessage,False
7,5f5923081034572e66881ac0,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677192012.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,10,0,1,"Do the same design to left of small red line, where two blue blocks meet in middle",66857,359089,1599677125374,1599676833142,chatMessage,False
8,5f5923661034572e66881adf,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677286658.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,0.0,12,0,1,Put red on top of left side of blue~~~,55120,453737,1599677231759,1599676833142,chatMessage,False
9,5f59239e1034572e66881af0,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677342922.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,1.0,0,0,1,"left side of screen, put a blue to the left of small red line",41646,41646,1599677301493,1599677301493,chatMessage,False
10,5f5923c41034572e66881afb,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677380932.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,1.0,2,0,1,"Now, put a blue block to the right side of line, so it looks like 4 small blue blocks",25532,79658,1599677355619,1599677301493,chatMessage,False
11,5f5924291034572e66881b11,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677481579.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,1.0,4,0,1,"Great, now go to the far left of blue blocks, stack two red blocks, equaling 4 small red blocks up",40040,180300,1599677441753,1599677301493,chatMessage,False
12,5f5924781034572e66881b24,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677560486.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,1.0,6,0,1,"Do same design that was on last round on the right~~~ 
",54454,259210,1599677506249,1599677301493,chatMessage,False
13,5f5924ac1034572e66881b37,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677612300.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,2.0,0,0,1,"Left side screen, Do same design as last round~~~ ",21037,21037,1599677591483,1599677591483,chatMessage,False
14,5f5924d81034572e66881b44,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677656316.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,2.0,2,0,1,"right design, place blue block in middle of small red line~~~
",19906,65051,1599677636628,1599677591483,chatMessage,False
15,5f5924f71034572e66881b50,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677687576.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,2.0,4,0,1,Add red block on the top of the left side of blue block~~~ ,16605,96312,1599677671190,1599677591483,chatMessage,False
16,5f5925131034572e66881b5e,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677715166.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,2.0,6,0,1,add red block on top of just laid red block~~~,17904,123902,1599677697481,1599677591483,chatMessage,False
17,5f5925331034572e66881b6d,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677747297.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,0,1,1,"left side, put blue block in middle of red line~~~",18484,18484,1599677729023,1599677729023,chatMessage,False
18,5f5925571034572e66881b7c,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677783006.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,2,1,1,"on left side of blue block, add a red on top~~~",24363,54199,1599677758859,1599677729023,chatMessage,False
19,5f59256a1034572e66881b82,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677802753.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,4,1,1,add another red on top of red~~~,11099,73945,1599677791869,1599677729023,chatMessage,False
20,5f5925851034572e66881b8c,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677829187.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,6,1,1,"Now, add a blue block on top of red, in the same direction as as the blue at bottom~~~",18067,100380,1599677811336,1599677729023,chatMessage,False
21,5f5925af1034572e66881b99,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677871261.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,8,1,1,"Add a blue block on top of the red just placed, with a blue block going to the right of screen~~~ ",34622,142447,1599677836848,1599677729023,chatMessage,False
22,5f5925d21034572e66881b9e,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677906115.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,10,1,1,"right side, add a blue block to the left of the small red line",19206,177307,1599677887124,1599677729023,chatMessage,False
23,5f5925e61034572e66881ba5,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677926702.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,3.0,12,1,1,add a blue block to the right side of line~~~,14634,197889,1599677912278,1599677729023,chatMessage,False
24,5f59261a1034572e66881bb7,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599677978951.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,0,1,1,"on left side, go two spaces left of red line, place red block~~~",36246,36246,1599677942916,1599677942916,chatMessage,False
25,5f5926401034572e66881bc0,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678016717.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,2,1,1,"go two spaces over to right of red line, place red block~~~",25636,74015,1599677991295,1599677942916,chatMessage,False
26,5f59266b1034572e66881bc7,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678059987.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,4,1,1,"Place two blue blocks on the top of red blocks, as if it is a roof, same design as previous rounds~~~",24462,117279,1599678035733,1599677942916,chatMessage,False
27,5f59268d1034572e66881bd0,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678093607.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,6,1,1,"right side, lay blue block to the left side of red line~~~",22936,150901,1599678070881,1599677942916,chatMessage,False
28,5f5926a71034572e66881bd8,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678119510.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,8,1,1,"Now, go the right of red line, lay blue block~~~",16679,176806,1599678103043,1599677942916,chatMessage,False
29,5f5926d31034572e66881be4,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678163542.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,4.0,10,1,1,"Go to far left of blue block, place two red blocks on top~~~ Looks like a capital L",24972,220827,1599678138771,1599677942916,chatMessage,False
30,5f5926fb1034572e66881bf0,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678203422.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,C,5.0,0,1,1,"Left side of screen, exact same design as last round~~~ ",23180,23180,1599678180450,1599678180450,chatMessage,False
31,5f5927211034572e66881bff,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678241288.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,C,5.0,2,1,1,"Right side, blue block in middle of red line~~~
",16322,61046,1599678225174,1599678180450,chatMessage,False
32,5f5927391034572e66881c07,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678265112.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,C,5.0,4,1,1,Place red block on top of left side of blue block~~~,12204,84870,1599678253116,1599678180450,chatMessage,False
33,5f5927691034572e66881c1d,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678313842.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,6.0,0,2,1,"Left side, place two blue blocks, on to left of red line, one to right of red line~~~",32186,32186,1599678281861,1599678281861,chatMessage,False
34,5f5927981034572e66881c2d,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678360822.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,6.0,2,2,1,"Make look like capital L, with two red blocks on top of far left blue~~~",33071,79158,1599678327948,1599678281861,chatMessage,False
35,5f5927ce1034572e66881c44,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678414972.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,Pi,6.0,4,2,1,"Right side, Looks like previous rounds, like a square with no bottom~~~",42432,133320,1599678372749,1599678281861,chatMessage,False
36,5f5928011034572e66881c59,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678465560.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,7.0,0,2,1,"Left side, blue block in middle of red line~~~
",19626,19626,1599678446128,1599678446128,chatMessage,False
37,5f5928451034572e66881c77,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678533003.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,7.0,2,2,1,stack two red blocks on top of left side of blue block,37367,87065,1599678495826,1599678446128,chatMessage,False
38,5f59285c1034572e66881c85,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678556828.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,Pi,7.0,4,2,1,"Right side, same as previous rounds, looks like a square with no bottom~~~",14307,110907,1599678542728,1599678446128,chatMessage,False
39,5f5928981034572e66881ca4,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678616052.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,8.0,0,2,1,"Left side, Blue to left of red line, red to the right of line~~~ Make like Capital L",36109,36109,1599678580148,1599678580148,chatMessage,False
40,5f5928dd1034572e66881cc2,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678685977.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,8.0,2,2,1,"Sorry, Blue to left of red line, blue to right of red line~~~ End results will look like capital L~~~",34351,106018,1599678651815,1599678580148,chatMessage,False
41,5f5929121034572e66881cda,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678738478.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,8.0,4,2,1,"Right side, blue in middle of red line",24613,158531,1599678714066,1599678580148,chatMessage,False
42,5f5929391034572e66881ce9,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678777922.0,3M68NM076L7VL8YC4GNHN1NO415R67,L,C,8.0,6,2,1,Stack two red blocks on top of the left side of blue block~~~ En results will look like Capital C,31021,197972,1599678747099,1599678580148,chatMessage,False
43,5f59295d1034572e66881cfb,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678813945.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,9.0,0,3,1,"Left side, looks like square with no bottom, as previous rounds",18508,18508,1599678795638,1599678795638,chatMessage,False
44,5f59299d1034572e66881d0e,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678877162.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,L,9.0,2,3,1,"Right side, blue block to left of line, blue to right of line~~~ End results, Capital L",46645,81725,1599678830718,1599678795638,chatMessage,False
45,5f5929c01034572e66881d1c,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678912062.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,C,10.0,0,3,1,"Left side, square with no bottom~~~",10830,10830,1599678901434,1599678901434,chatMessage,False
46,5f5929f21034572e66881d29,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599678962019.0,3M68NM076L7VL8YC4GNHN1NO415R67,Pi,C,10.0,2,3,1,"Right side, blue block in middle of red line~~~ Then build to look like Capital C, as previous round",34049,60777,1599678928162,1599678901434,chatMessage,False
47,5f592a2e1034572e66881d3c,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599679022978.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,11.0,0,3,1,"Left side, Build like last round, a Capital C, with blue block placed in middle of red line~~~",37445,37445,1599678985719,1599678985719,chatMessage,False
48,5f592a4c1034572e66881d4b,pilot4b,5824-1d0a0b64-ca3c-482d-ab90-eeda3acc7483,1599679052522.0,3M68NM076L7VL8YC4GNHN1NO415R67,C,L,11.0,2,3,1,"Right side, Capital L~~~ ",12758,67001,1599679039962,1599678985719,chatMessage,False
0,5f5821aa1034572e66880fe9,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599611306689.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,horizontal,vertical,,0,practice,0,Place one horizontal centered on red line on left,34411,34411,1599611268401,1599611268401,chatMessage,True
1,5f5823e11034572e6688109c,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599611873749.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,horizontal,vertical,,2,practice,0,Place one horizontal centered on the red line on left,57132,601463,1599611812732,1599611268401,chatMessage,True
2,5f58242a1034572e668810b0,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599611946939.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,horizontal,vertical,,4,practice,0,Place one verticle just left of red line on the right,44536,674650,1599611898515,1599611268401,chatMessage,True
3,5f58248b1034572e668810c5,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612043125.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,horizontal,vertical,,0,practice,0,place one horizontal centered on red line on left ,32392,32392,1599612006843,1599612006843,chatMessage,True
4,5f5824d11034572e668810cf,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612113213.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,horizontal,vertical,,2,practice,0,place one vertical just left on the red line on the right but touching line,48875,102476,1599612060444,1599612006843,chatMessage,True
5,5f58250f1034572e668810df,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612175711.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,0,0,0,place one horizontal centerd on red line on left,30834,30834,1599612140988,1599612140988,chatMessage,False
6,5f5825371034572e668810e7,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612215096.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,2,0,0,stack 2 vertical on the left side of one just placed,30354,70216,1599612180850,1599612140988,chatMessage,False
7,5f5825611034572e668810ea,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612257557.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,4,0,0,stack one more just like that,17807,112677,1599612235858,1599612140988,chatMessage,False
8,5f5825911034572e668810f2,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612305758.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,6,0,0,place one horizontal on top with right hanging off right- makes a C,27440,160879,1599612274427,1599612140988,chatMessage,False
9,5f5825c31034572e668810fd,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612355631.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,8,0,0,place one vertical two spaces to the right of the red line on the right,35288,210749,1599612316449,1599612140988,chatMessage,False
10,5f5826031034572e6688110c,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612419626.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,10,0,0,"place one vertical two spaces to the right of the red line on the left
",41700,274744,1599612374032,1599612140988,chatMessage,False
11,5f5826391034572e6688111a,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612473531.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,12,0,0,i messed up~~~ place one horizontal on top,19115,328649,1599612450522,1599612140988,chatMessage,False
12,5f5826681034572e66881129,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612520306.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,C,Pi,0.0,14,0,0,"place one more horizontal on top 
",14924,375413,1599612501477,1599612140988,chatMessage,False
13,5f5826a31034572e6688113e,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612579655.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,L,Pi,1.0,0,0,0,"place one horizontal on the right side on the line on the left
",48108,48108,1599612527651,1599612527651,chatMessage,False
14,5f5826ca1034572e66881141,pilot4b,6057-ea3e45ad-63dd-4963-8bea-3004acfdc651,1599612618280.0,37U1UTWH9ZMIPMH0XVKF7FJFAQJR85,L,Pi,1.0,2,0,0,"now put one horizontal just left of the same line
",22510,86730,1599612591871,1599612527651,chatMessage,False
